order_id,order_date,order_month,order_quarter,order_year,customer_id,customer_name_initial,customer_age_group,customer_gender,customer_occupation,customer_segment,customer_since_year,city,state,pincode,tier,platform,device_type,traffic_source,category,subcategory,brand,product_id,product_name_code,unit_price_inr,quantity,discount_percent,discount_amount_inr,selling_price_inr,gst_percent,gst_amount_inr,total_amount_inr,payment_method,emi_months,wallet_name,shipping_method,shipping_cost_inr,delivery_days,order_status,return_flag,return_reason,refund_amount_inr,warehouse,seller_id,seller_rating,product_rating,review_count,wishlist_flag
ORD042960,2023-01-15,Jan,Q1,2023,CUST49734,H.R,35-44,M,Self-Employed,Premium,2017,Hyderabad,Delhi,583545,Tier 1,Flipkart,App-Android,Influencer,Home & Kitchen,Cleaning,IFB,PROD964233,IFB-CLE-289,87871.58,5,7,30755.05,408602.85,12,49032.34,457635.19,Wallet,0,,Overnight,39.5,10,Delivered,0,,0,Bangalore WH,SEL1013,3.4,3.1,1751,1
ORD042961,2023-08-10,Aug,Q3,2023,CUST79000,G.S,55-64,F,Salaried,Regular,2018,Jaipur,Punjab,475321,Tier 2,Amazon India,Mobile,Referral,Electronics,TV,Boat,PROD149960,BOA-TV-613,81800.98,2,48,78528.94,85073.02,28,23820.45,108893.47,Buy Now Pay Later,0,,Same Day,0,1,Delivered,0,,0,Chennai WH,SEL3484,3.4,3.5,3094,0
ORD042962,2023-01-23,Jan,Q1,2023,CUST31004,T.Z,18-24,F,Business Owner,New,2020,Chandigarh,Gujarat,705125,Tier 2,Myntra,Tablet,Referral,Grocery,Spices,Amul,PROD953212,AMU-SPI-666,53075.03,2,31,32906.52,73243.54,18,13183.84,86427.38,EMI,12,,Standard,0,2,Delivered,0,,0,Kolkata WH,SEL9916,3.7,4.1,3542,0
ORD042963,2023-12-01,Dec,Q4,2023,CUST24171,A.F,55-64,M,Retired,New,2018,Noida,Punjab,131181,Tier 2,JioMart,App-Android,Influencer,Fashion,Bags,Myntra,PROD942855,MYN-BAG-704,18359.31,5,46,42226.41,49570.14,5,2478.51,52048.65,EMI,3,,Express,0,2,Processing,0,,0,Mumbai WH,SEL5336,4.8,2.7,1922,1
ORD042964,2022-02-01,Feb,Q1,2022,CUST36026,Q.D,35-44,F,Homemaker,Premium,2019,Bhopal,Uttar Pradesh,168699,Tier 3,JioMart,Tablet,Social Media,Books,Fiction,Scholastic,PROD186625,SCH-FIC-230,85350.16,3,30,76815.14,179235.34,12,21508.24,200743.58,Net Banking,0,,Free Shipping,0,4,Delivered,0,,0,Chennai WH,SEL3234,4.2,4.6,2335,1
ORD042965,2023-10-29,Oct,Q4,2023,CUST63190,O.R,55-64,M,Homemaker,VIP,2017,Nagpur,Andhra Pradesh,491687,Tier 2,Amazon India,Tablet,Paid Ad,Grocery,Spices,Amul,PROD543908,AMU-SPI-919,33277.07,2,3,1996.62,64557.52,18,11620.35,76177.87,Debit Card,0,,Standard,171.91,6,Returned,1,,64781.91,Chennai WH,SEL9508,5.0,4.6,1059,1
ORD042966,2022-02-06,Feb,Q1,2022,CUST16769,O.Q,45-54,F,Self-Employed,Premium,2018,Patna,Kerala,124298,Tier 3,Amazon India,Desktop,Social Media,Automotive,Care Products,MRF,PROD115708,MRF-CAR-358,76554.22,1,15,11483.13,65071.09,18,11712.8,76783.89,Wallet,0,Paytm,Standard,70.75,4,Shipped,0,,0,Kolkata WH,SEL4087,4.1,3.9,1503,0
ORD042967,2022-11-18,Nov,Q4,2022,CUST80676,F.J,25-34,M,Self-Employed,New,2019,Visakhapatnam,Karnataka,479860,Tier 2,Meesho,App-iOS,Paid Ad,Books,Fiction,Rupa,PROD568792,RUP-FIC-898,46873.08,5,19,44529.43,189835.97,5,9491.8,199327.77,Net Banking,0,,Same Day,186.94,10,Delivered,0,,0,Bangalore WH,SEL4369,4.1,3.6,100,0
ORD042968,2023-05-08,May,Q2,2023,CUST79051,K.O,65+,F,Self-Employed,Regular,2017,Indore,Madhya Pradesh,625490,Tier 2,Snapdeal,Desktop,Referral,Furniture,Office,HomeTown,PROD436482,HOM-OFF-807,33460.46,1,11,3680.65,29779.81,5,1488.99,31268.8,Wallet,0,PhonePe,Overnight,153.45,10,Delivered,0,,0,Kolkata WH,SEL7626,3.2,4.9,2903,0
ORD042969,2023-12-09,Dec,Q4,2023,CUST75305,B.X,45-54,F,Self-Employed,VIP,2021,Pune,Telangana,324935,Tier 1,Amazon India,App-iOS,Referral,Home & Kitchen,Appliances,Hawkins,PROD252680,HAW-APP-956,2361.6,1,46,1086.34,1275.26,28,357.07,1632.33,Buy Now Pay Later,0,,Free Shipping,0,1,Processing,0,,0,Bangalore WH,SEL5333,4.8,3.9,4538,1
ORD042970,2022-08-16,Aug,Q3,2022,CUST37703,Y.P,65+,F,Self-Employed,New,2022,Visakhapatnam,Rajasthan,289348,Tier 2,Ajio,App-iOS,Paid Ad,Furniture,Kids Furniture,HomeTown,PROD613656,HOM-KID-274,17544.95,4,37,25966.53,44213.27,12,5305.59,49518.86,Wallet,0,PhonePe,Standard,0,9,Delivered,0,,0,Hyderabad WH,SEL9758,4.0,4.4,328,1
ORD042971,2022-01-11,Jan,Q1,2022,CUST48945,C.P,55-64,M,Business Owner,New,2017,Chennai,Punjab,362653,Tier 1,Nykaa,App-iOS,Influencer,Books,Fiction,HarperCollins,PROD968873,HAR-FIC-843,68639.78,5,43,147575.53,195623.37,18,35212.21,230835.58,UPI,0,,Same Day,0,6,Delivered,0,,0,Delhi WH,SEL5943,4.1,4.0,2051,1
ORD042972,2023-07-23,Jul,Q3,2023,CUST62370,L.I,55-64,F,Homemaker,Premium,2021,Delhi,Bihar,397241,Tier 1,Nykaa,Desktop,Direct,Fashion,Jewellery,W,PROD551482,W-JEW-287,17837.92,5,14,12486.54,76703.06,28,21476.86,98179.92,Credit Card,0,,Free Shipping,83.93,8,Delivered,0,,0,Hyderabad WH,SEL6147,4.3,3.1,4319,1
ORD042973,2023-07-08,Jul,Q3,2023,CUST70320,U.R,55-64,M,Business Owner,Regular,2017,Bangalore,Uttar Pradesh,673699,Tier 1,Nykaa,App-iOS,Influencer,Books,Fiction,Scholastic,PROD434862,SCH-FIC-816,72899.99,5,48,174959.98,189539.97,12,22744.8,212284.77,Credit Card,0,,Express,0,7,Shipped,0,,0,Delhi WH,SEL2552,4.2,4.4,4076,1
ORD042974,2022-05-27,May,Q2,2022,CUST75499,I.O,45-54,F,Retired,VIP,2023,Lucknow,Kerala,517512,Tier 2,Ajio,Desktop,Referral,Books,Self-Help,HarperCollins,PROD345769,HAR-SEL-524,10102.26,5,39,19699.41,30811.89,18,5546.14,36358.03,Net Banking,0,,Express,0,6,Delivered,0,,0,Chennai WH,SEL1321,4.5,3.6,1178,1
ORD042975,2022-09-29,Sep,Q3,2022,CUST81263,A.E,65+,M,Retired,Regular,2022,Ahmedabad,Tamil Nadu,152215,Tier 1,Meesho,Desktop,Referral,Grocery,Organic,Britannia,PROD412795,BRI-ORG-466,46530.03,1,32,14889.61,31640.42,12,3796.85,35437.27,Debit Card,0,,Free Shipping,0,9,Processing,0,,0,Kolkata WH,SEL7297,4.4,3.8,1037,0
ORD042976,2022-07-11,Jul,Q3,2022,CUST15202,L.E,65+,M,Self-Employed,VIP,2020,Bangalore,Karnataka,525109,Tier 1,Meesho,App-Android,Paid Ad,Books,Fiction,HarperCollins,PROD796290,HAR-FIC-400,22421.47,5,30,33632.21,78475.14,5,3923.76,82398.9,Buy Now Pay Later,0,,Overnight,0,3,Delivered,0,,0,Mumbai WH,SEL7255,4.8,2.7,1163,1
ORD042977,2022-11-04,Nov,Q4,2022,CUST42572,E.M,55-64,M,Retired,New,2023,Bhopal,West Bengal,203949,Tier 3,Amazon India,App-iOS,Referral,Furniture,Chairs,HomeTown,PROD412362,HOM-CHA-131,21244.41,4,9,7647.99,77329.65,28,21652.3,98981.95,Credit Card,0,,Free Shipping,190.7,10,Processing,0,,0,Chennai WH,SEL9340,4.9,2.7,3237,0
ORD042978,2022-04-18,Apr,Q2,2022,CUST70165,U.W,35-44,M,Salaried,Inactive,2018,Lucknow,Bihar,268056,Tier 2,Amazon India,Mobile,Social Media,Fashion,Ethnic Wear,Myntra,PROD140792,MYN-ETH-103,74363.76,5,3,11154.56,360664.24,18,64919.56,425583.8,UPI,0,,Same Day,173.56,6,Delivered,0,,0,Bangalore WH,SEL2518,4.7,4.6,1926,0
ORD042979,2022-03-21,Mar,Q1,2022,CUST75084,S.R,25-34,M,Self-Employed,Regular,2016,Bangalore,West Bengal,372426,Tier 1,JioMart,Mobile,Paid Ad,Beauty & Health,Fragrances,Nykaa,PROD753931,NYK-FRA-469,47032.71,4,29,54557.94,133572.9,28,37400.41,170973.31,EMI,0,,Same Day,0,5,Delivered,0,,0,Chennai WH,SEL1169,3.6,3.3,1747,1
ORD042980,2022-01-24,Jan,Q1,2022,CUST53297,V.Y,45-54,M,Business Owner,Inactive,2022,Chennai,Tamil Nadu,784379,Tier 1,Ajio,Tablet,Paid Ad,Electronics,Tablets,Sony,PROD707158,SON-TAB-731,12660.01,4,6,3038.4,47601.64,5,2380.08,49981.72,Net Banking,0,,Express,55.52,8,Delivered,0,,0,Kolkata WH,SEL4125,5.0,3.5,331,1
ORD042981,2022-06-07,Jun,Q2,2022,CUST35711,B.D,65+,F,Salaried,Regular,2022,Nagpur,Gujarat,333116,Tier 2,Flipkart,Tablet,Influencer,Books,Textbooks,HarperCollins,PROD468638,HAR-TEX-154,80792.08,4,32,103413.86,219754.46,18,39555.8,259310.26,Net Banking,0,,Overnight,0,1,Delivered,0,,0,Chennai WH,SEL7318,4.5,2.9,1998,1
ORD042982,2023-10-27,Oct,Q4,2023,CUST91086,R.I,18-24,F,Homemaker,Premium,2022,Patna,Bihar,333476,Tier 3,Nykaa,App-Android,Paid Ad,Home & Kitchen,Bedding,Philips,PROD122092,PHI-BED-279,19708.38,4,35,27591.73,51241.79,18,9223.52,60465.31,Net Banking,0,,Express,0,9,Shipped,0,,0,Hyderabad WH,SEL3872,4.7,4.8,1481,1
ORD042983,2022-02-28,Feb,Q1,2022,CUST99184,B.O,35-44,M,Business Owner,Inactive,2020,Hyderabad,Uttar Pradesh,652778,Tier 1,Myntra,Mobile,Paid Ad,Toys & Games,Video Games,Playgro,PROD942567,PLA-VID-889,4683.98,1,45,2107.79,2576.19,28,721.33,3297.52,Cash on Delivery,0,,Free Shipping,0,3,Delivered,0,,0,Delhi WH,SEL5474,4.8,4.8,1474,0
ORD042984,2023-01-04,Jan,Q1,2023,CUST22347,C.A,25-34,M,Homemaker,Regular,2022,Kolkata,Tamil Nadu,194038,Tier 1,JioMart,Tablet,Direct,Automotive,Bike Accessories,Michelin,PROD699446,MIC-BIK-783,36452.07,1,13,4738.77,31713.3,12,3805.6,35518.9,Credit Card,0,,Same Day,104.79,7,Shipped,0,,0,Hyderabad WH,SEL2110,3.3,3.5,2567,1
ORD042985,2023-03-12,Mar,Q1,2023,CUST33538,H.V,18-24,M,Self-Employed,Premium,2017,Pune,Tamil Nadu,737116,Tier 1,Nykaa,Mobile,Email,Home & Kitchen,Cookware,Philips,PROD938556,PHI-COO-356,10097.51,5,21,10602.39,39885.16,18,7179.33,47064.49,Net Banking,0,,Overnight,0,3,Cancelled,0,,0,Delhi WH,SEL2155,4.6,3.6,3647,1
ORD042986,2022-01-08,Jan,Q1,2022,CUST15983,H.T,65+,M,Salaried,Premium,2021,Noida,Uttar Pradesh,551123,Tier 2,Myntra,Tablet,Direct,Books,Fiction,Oxford,PROD624794,OXF-FIC-549,8460.23,3,34,8629.43,16751.26,12,2010.15,18761.41,EMI,6,,Free Shipping,0,2,Refunded,1,Quality Issue,16110.19,Chennai WH,SEL3864,3.8,3.7,1262,0
ORD042987,2022-11-02,Nov,Q4,2022,CUST96642,M.E,45-54,M,Student,VIP,2017,Kolkata,Gujarat,222422,Tier 1,Nykaa,App-Android,Influencer,Furniture,Wardrobes,Godrej,PROD268329,GOD-WAR-188,40081.37,1,18,7214.65,32866.72,12,3944.01,36810.73,Debit Card,0,,Express,193.39,6,Cancelled,0,,0,Chennai WH,SEL4958,4.6,3.4,1456,1
ORD042988,2022-08-04,Aug,Q3,2022,CUST22481,I.F,45-54,F,Salaried,VIP,2017,Surat,Tamil Nadu,664254,Tier 2,Ajio,Tablet,Direct,Sports,Running,Reebok,PROD467525,REE-RUN-395,7230.38,1,5,361.52,6868.86,5,343.44,7212.3,Net Banking,0,,Same Day,28.83,4,Delivered,0,,0,Delhi WH,SEL4717,4.1,2.9,2385,1
ORD042989,2023-12-22,Dec,Q4,2023,CUST35328,D.S,25-34,F,Business Owner,Inactive,2018,Jaipur,Madhya Pradesh,475186,Tier 2,Amazon India,Mobile,Influencer,Automotive,Tools,Bosch,PROD933936,BOS-TOO-929,38858.88,5,34,66060.1,128234.3,18,23082.17,151316.47,Credit Card,0,,Standard,0,7,Cancelled,0,,0,Delhi WH,SEL7519,4.2,4.0,1271,1
ORD042990,2023-07-30,Jul,Q3,2023,CUST46443,Q.N,35-44,F,Self-Employed,Regular,2019,Lucknow,Kerala,492968,Tier 2,Meesho,App-iOS,Organic Search,Home & Kitchen,Bedding,Hawkins,PROD705208,HAW-BED-417,56536.04,5,4,11307.21,271372.99,12,32564.76,303937.75,Cash on Delivery,0,,Free Shipping,190.86,3,Delivered,0,,0,Chennai WH,SEL4333,4.5,4.4,3277,1
ORD042991,2022-10-16,Oct,Q4,2022,CUST68560,I.Z,55-64,F,Student,Premium,2020,Bhopal,Andhra Pradesh,724706,Tier 3,Flipkart,App-iOS,Organic Search,Books,Science,Bloomsbury,PROD310246,BLO-SCI-398,88984.94,3,16,42712.77,224242.05,18,40363.57,264605.62,Wallet,0,Paytm,Express,25.48,9,Delivered,0,,0,Bangalore WH,SEL3509,3.6,3.0,2456,1
ORD042992,2022-08-12,Aug,Q3,2022,CUST72676,J.D,65+,F,Retired,VIP,2015,Bangalore,Haryana,200503,Tier 1,Meesho,Desktop,Email,Automotive,Car Accessories,Steelbird,PROD651039,STE-CAR-202,81360.16,2,21,34171.27,128549.05,18,23138.83,151687.88,Credit Card,0,,Express,0,9,Delivered,0,,0,Delhi WH,SEL3861,3.4,5.0,2433,1
ORD042993,2023-03-25,Mar,Q1,2023,CUST71493,A.D,35-44,M,Student,Regular,2017,Jaipur,West Bengal,701782,Tier 2,Nykaa,App-iOS,Direct,Home & Kitchen,Lighting,Prestige,PROD499511,PRE-LIG-238,52549.86,3,4,6305.98,151343.6,18,27241.85,178585.45,UPI,0,,Free Shipping,61.09,10,Shipped,0,,0,Hyderabad WH,SEL6411,4.0,2.6,1165,0
ORD042994,2023-07-26,Jul,Q3,2023,CUST30800,E.L,25-34,F,Business Owner,Premium,2015,Bangalore,Andhra Pradesh,270421,Tier 1,JioMart,Desktop,Influencer,Electronics,Laptops,Apple,PROD710255,APP-LAP-461,47956.95,2,47,45079.53,50834.37,18,9150.19,59984.56,EMI,12,,Overnight,0,6,Processing,0,,0,Delhi WH,SEL9024,3.2,3.6,3955,0
ORD042995,2023-04-28,Apr,Q2,2023,CUST32892,S.L,35-44,M,Student,Inactive,2019,Hyderabad,Gujarat,123318,Tier 1,Nykaa,App-iOS,Organic Search,Furniture,Shelves,Wipro,PROD545985,WIP-SHE-173,17100.9,2,31,10602.56,23599.24,28,6607.79,30207.03,Buy Now Pay Later,0,,Same Day,0,8,Shipped,0,,0,Kolkata WH,SEL6856,3.8,3.7,4889,1
ORD042996,2023-09-20,Sep,Q3,2023,CUST39541,Q.V,65+,F,Self-Employed,VIP,2016,Jaipur,Andhra Pradesh,523585,Tier 2,Nykaa,Tablet,Referral,Fashion,Bags,Nike,PROD434177,NIK-BAG-218,4710.81,3,11,1554.57,12577.86,28,3521.8,16099.66,Wallet,0,PhonePe,Overnight,64.54,10,Delivered,0,,0,Chennai WH,SEL1106,4.9,3.9,1579,0
ORD042997,2023-08-24,Aug,Q3,2023,CUST18842,F.I,65+,F,Student,VIP,2023,Gurugram,Madhya Pradesh,594387,Tier 2,Nykaa,Tablet,Organic Search,Beauty & Health,Fragrances,Mamaearth,PROD925380,MAM-FRA-253,852.54,2,20,341.02,1364.06,12,163.69,1527.75,Wallet,0,,Standard,0,6,Cancelled,0,,0,Delhi WH,SEL7549,3.7,4.7,2665,0
ORD042998,2023-08-13,Aug,Q3,2023,CUST68423,F.Q,18-24,M,Salaried,Inactive,2016,Bangalore,Maharashtra,684259,Tier 1,JioMart,Tablet,Referral,Fashion,Jewellery,H&M,PROD365076,H&M-JEW-879,14147.02,4,1,565.88,56022.2,28,15686.22,71708.42,EMI,12,,Same Day,174.2,6,Delivered,0,,0,Bangalore WH,SEL8772,3.5,4.8,4239,0
ORD042999,2022-04-30,Apr,Q2,2022,CUST33815,W.Y,55-64,M,Business Owner,VIP,2016,Jaipur,Telangana,132183,Tier 2,Nykaa,App-iOS,Direct,Beauty & Health,Ayurvedic,Patanjali,PROD946148,PAT-AYU-857,1506.07,4,25,1506.07,4518.21,12,542.19,5060.4,Net Banking,0,,Overnight,0,2,Delivered,0,,0,Hyderabad WH,SEL5818,4.3,3.0,4853,0
ORD043000,2023-09-10,Sep,Q3,2023,CUST50653,M.L,55-64,F,Student,New,2021,Nagpur,Uttar Pradesh,518370,Tier 2,Amazon India,App-iOS,Paid Ad,Books,History,HarperCollins,PROD432463,HAR-HIS-694,22176.64,4,43,38143.82,50562.74,18,9101.29,59664.03,Buy Now Pay Later,0,,Same Day,0,3,Delivered,0,,0,Delhi WH,SEL2774,4.8,4.8,1231,0
ORD043001,2023-06-23,Jun,Q2,2023,CUST77190,C.M,18-24,F,Homemaker,Premium,2022,Hyderabad,Madhya Pradesh,647236,Tier 1,Flipkart,App-iOS,Social Media,Home & Kitchen,Appliances,IFB,PROD458186,IFB-APP-582,15770.53,5,2,1577.05,77275.6,18,13909.61,91185.21,Cash on Delivery,0,,Standard,152.06,9,Delivered,0,,0,Hyderabad WH,SEL6138,4.8,3.8,2146,0
ORD043002,2022-06-01,Jun,Q2,2022,CUST82176,F.E,45-54,M,Business Owner,Premium,2019,Ahmedabad,Andhra Pradesh,652661,Tier 1,Ajio,Tablet,Email,Beauty & Health,Ayurvedic,Mamaearth,PROD753062,MAM-AYU-983,35173.26,4,0,0.0,140693.04,12,16883.16,157576.2,EMI,3,,Free Shipping,186.02,7,Delivered,0,,0,Mumbai WH,SEL8299,4.4,2.7,1773,0
ORD043003,2022-03-02,Mar,Q1,2022,CUST84213,O.X,35-44,M,Retired,Inactive,2017,Noida,Kerala,329937,Tier 2,Snapdeal,Mobile,Paid Ad,Toys & Games,Remote Control,Hot Wheels,PROD257265,HOT-REM-583,42861.99,3,17,21859.61,106726.36,5,5336.32,112062.68,UPI,0,,Express,130.31,3,Delivered,0,,0,Chennai WH,SEL7087,4.4,2.9,1233,1
ORD043004,2022-05-06,May,Q2,2022,CUST18372,U.J,45-54,F,Homemaker,New,2020,Visakhapatnam,Haryana,503854,Tier 2,JioMart,Desktop,Paid Ad,Furniture,Wardrobes,HomeTown,PROD783321,HOM-WAR-995,67147.42,3,46,92663.44,108778.82,18,19580.19,128359.01,Credit Card,0,,Overnight,0,2,Delivered,0,,0,Chennai WH,SEL1981,3.8,4.2,344,1
ORD043005,2022-10-05,Oct,Q4,2022,CUST80892,I.I,45-54,F,Business Owner,Inactive,2016,Surat,Kerala,216506,Tier 2,Amazon India,App-Android,Email,Home & Kitchen,Lighting,Milton,PROD698955,MIL-LIG-921,87349.87,3,37,96958.36,165091.25,28,46225.55,211316.8,Cash on Delivery,0,,Express,0,7,Delivered,0,,0,Hyderabad WH,SEL4177,3.4,4.3,1491,1
ORD043006,2023-05-06,May,Q2,2023,CUST88863,Q.V,35-44,M,Homemaker,New,2019,Lucknow,West Bengal,239604,Tier 2,Meesho,Desktop,Social Media,Electronics,Speakers,Samsung,PROD931257,SAM-SPE-254,78906.91,3,26,61547.39,175173.34,12,21020.8,196194.14,Net Banking,0,,Standard,0,8,Cancelled,0,,0,Mumbai WH,SEL4938,3.1,3.4,4096,0
ORD043007,2023-06-03,Jun,Q2,2023,CUST75231,Z.Y,25-34,M,Business Owner,Regular,2017,Mumbai,Andhra Pradesh,666971,Tier 1,Amazon India,App-iOS,Organic Search,Electronics,Cameras,Xiaomi,PROD224805,XIA-CAM-928,34574.15,2,10,6914.83,62233.47,18,11202.02,73435.49,UPI,0,,Express,30.58,4,Returned,1,,65589.44,Hyderabad WH,SEL4487,4.7,4.5,2399,1
ORD043008,2022-01-10,Jan,Q1,2022,CUST62856,P.V,45-54,M,Retired,Premium,2020,Bangalore,Rajasthan,713713,Tier 1,Meesho,App-iOS,Organic Search,Electronics,TV,Samsung,PROD583927,SAM-TV-301,36303.51,2,9,6534.63,66072.39,28,18500.27,84572.66,Debit Card,0,,Free Shipping,23.16,3,Delivered,0,,0,Bangalore WH,SEL7139,3.7,4.6,4180,1
ORD043009,2023-10-30,Oct,Q4,2023,CUST50000,L.P,55-64,F,Salaried,VIP,2015,Nagpur,West Bengal,521949,Tier 2,Nykaa,Mobile,Social Media,Toys & Games,Dolls,Mattel,PROD584438,MAT-DOL-376,40070.15,5,15,30052.61,170298.14,28,47683.48,217981.62,EMI,12,,Same Day,7.33,9,Processing,0,,0,Hyderabad WH,SEL5225,4.2,4.7,1458,0
ORD043010,2023-11-21,Nov,Q4,2023,CUST64655,D.Q,25-34,M,Salaried,VIP,2015,Nagpur,Punjab,209857,Tier 2,Ajio,Mobile,Influencer,Fashion,Footwear,Fabindia,PROD685694,FAB-FOO-343,35925.79,4,29,41673.92,102029.24,18,18365.26,120394.5,Net Banking,0,,Standard,0,10,Delivered,0,,0,Hyderabad WH,SEL8999,4.4,4.8,2085,1
ORD043011,2022-02-09,Feb,Q1,2022,CUST78013,T.T,55-64,F,Student,New,2021,Kochi,Telangana,557735,Tier 2,Ajio,Desktop,Organic Search,Home & Kitchen,Storage,Philips,PROD985580,PHI-STO-537,66933.87,5,39,130521.05,204148.3,12,24497.8,228646.1,Cash on Delivery,0,,Same Day,0,5,Shipped,0,,0,Bangalore WH,SEL5738,4.8,5.0,3699,1
ORD043012,2022-02-28,Feb,Q1,2022,CUST70644,S.V,18-24,M,Homemaker,VIP,2015,Bangalore,Madhya Pradesh,110060,Tier 1,Myntra,Mobile,Organic Search,Books,Textbooks,Rupa,PROD127927,RUP-TEX-442,67522.74,2,4,5401.82,129643.66,5,6482.18,136125.84,Wallet,0,Paytm,Free Shipping,53.59,7,Delivered,0,,0,Bangalore WH,SEL4835,4.5,3.2,1616,0
ORD043013,2023-06-20,Jun,Q2,2023,CUST12172,E.U,35-44,M,Student,Inactive,2017,Noida,West Bengal,795107,Tier 2,Flipkart,Tablet,Email,Beauty & Health,Fragrances,Patanjali,PROD319388,PAT-FRA-362,46306.67,4,2,3704.53,181522.15,28,50826.2,232348.35,Debit Card,0,,Overnight,4.25,9,Refunded,1,Better Price,209483.2,Chennai WH,SEL3793,4.2,4.0,737,1
ORD043014,2022-11-01,Nov,Q4,2022,CUST71884,P.C,65+,M,Homemaker,Premium,2019,Bangalore,Madhya Pradesh,446646,Tier 1,Amazon India,Mobile,Email,Sports,Football,Reebok,PROD919268,REE-FOO-917,36205.09,1,5,1810.25,34394.84,5,1719.74,36114.58,Cash on Delivery,0,,Express,139.23,10,Delivered,0,,0,Chennai WH,SEL1448,3.9,4.9,2169,0
ORD043015,2023-09-12,Sep,Q3,2023,CUST82694,G.C,45-54,F,Homemaker,Premium,2021,Mumbai,Uttar Pradesh,333509,Tier 1,Myntra,App-Android,Referral,Fashion,Bags,Fabindia,PROD467903,FAB-BAG-953,13321.0,5,33,21979.65,44625.35,18,8032.56,52657.91,Buy Now Pay Later,0,,Free Shipping,0,6,Delivered,0,,0,Bangalore WH,SEL8141,4.9,3.5,2945,1
ORD043016,2023-01-16,Jan,Q1,2023,CUST18715,N.Z,65+,F,Student,Regular,2021,Lucknow,Tamil Nadu,133689,Tier 2,Ajio,Desktop,Social Media,Books,Comics,HarperCollins,PROD926376,HAR-COM-913,27901.87,3,23,19252.29,64453.32,12,7734.4,72187.72,EMI,0,,Overnight,0,10,Delivered,0,,0,Hyderabad WH,SEL7026,3.4,4.4,4847,1
ORD043017,2023-07-16,Jul,Q3,2023,CUST68651,U.V,65+,F,Homemaker,Inactive,2018,Nagpur,Gujarat,485720,Tier 2,Amazon India,App-Android,Paid Ad,Grocery,Organic,Everest,PROD695478,EVE-ORG-531,30062.42,4,29,34872.41,85377.27,5,4268.86,89646.13,Credit Card,0,,Free Shipping,0,5,Delivered,0,,0,Bangalore WH,SEL9676,3.8,3.5,2376,1
ORD043018,2022-03-07,Mar,Q1,2022,CUST65491,Y.X,35-44,M,Homemaker,Regular,2017,Bhopal,Uttar Pradesh,663705,Tier 3,Snapdeal,App-Android,Direct,Beauty & Health,Skincare,Lakme,PROD296753,LAK-SKI-589,38150.69,4,45,68671.24,83931.52,5,4196.58,88128.1,Buy Now Pay Later,0,,Free Shipping,0,4,Delivered,0,,0,Delhi WH,SEL4169,3.8,2.8,1304,1
ORD043019,2022-11-26,Nov,Q4,2022,CUST12781,Z.W,55-64,M,Business Owner,VIP,2018,Ahmedabad,Tamil Nadu,549367,Tier 1,Snapdeal,Tablet,Social Media,Books,Self-Help,HarperCollins,PROD651037,HAR-SEL-193,53357.31,2,6,6402.88,100311.74,18,18056.11,118367.85,Net Banking,0,,Free Shipping,35.66,5,Delivered,0,,0,Delhi WH,SEL3654,4.2,3.3,775,1
ORD043020,2022-10-28,Oct,Q4,2022,CUST36679,T.Q,35-44,F,Student,Inactive,2016,Delhi,Madhya Pradesh,225403,Tier 1,Nykaa,Desktop,Referral,Fashion,Bags,Myntra,PROD846204,MYN-BAG-147,86657.84,4,14,48528.39,298102.97,28,83468.83,381571.8,Net Banking,0,,Same Day,12.15,7,Cancelled,0,,0,Kolkata WH,SEL5182,3.5,3.6,3133,1
ORD043021,2022-05-30,May,Q2,2022,CUST47888,G.Q,18-24,F,Self-Employed,New,2016,Mumbai,West Bengal,221262,Tier 1,Snapdeal,Desktop,Organic Search,Toys & Games,Action Figures,Fisher Price,PROD727895,FIS-ACT-997,28800.63,1,11,3168.07,25632.56,18,4613.86,30246.42,Net Banking,0,,Express,156.33,9,Delivered,0,,0,Chennai WH,SEL1709,4.6,4.8,495,0
ORD043022,2022-11-20,Nov,Q4,2022,CUST34546,R.T,55-64,M,Homemaker,VIP,2020,Visakhapatnam,Karnataka,520416,Tier 2,Snapdeal,Desktop,Email,Beauty & Health,Baby Care,Dove,PROD551187,DOV-BAB-118,3373.49,2,17,1146.99,5599.99,12,672.0,6271.99,UPI,0,,Standard,188.6,2,Delivered,0,,0,Delhi WH,SEL4959,3.9,3.5,3366,1
ORD043023,2023-08-10,Aug,Q3,2023,CUST32119,I.F,65+,M,Homemaker,Inactive,2018,Patna,Telangana,779382,Tier 3,Flipkart,App-iOS,Organic Search,Furniture,Sofa,Spacewood,PROD435850,SPA-SOF-782,56189.04,3,49,82597.89,85969.23,18,15474.46,101443.69,Cash on Delivery,0,,Standard,0,8,Delivered,0,,0,Bangalore WH,SEL4870,3.2,4.6,1394,0
ORD043024,2023-03-31,Mar,Q1,2023,CUST53288,G.K,45-54,F,Salaried,New,2022,Surat,Telangana,391947,Tier 2,Ajio,Mobile,Email,Furniture,Kids Furniture,Nilkamal,PROD357545,NIL-KID-550,61055.98,1,12,7326.72,53729.26,18,9671.27,63400.53,UPI,0,,Express,145.55,8,Shipped,0,,0,Mumbai WH,SEL4835,4.4,3.1,1425,1
